ibge,csv_post_title,lng,lat,csv_post_post,csv_post_categories,csv_post_author,csv_post_slug,csv_post_type
240165,Bodó - RN,-36.4093226,-5.9827031,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.982703100000001' lon='-36.4093226' z='11' width='300' height='300'],Munícipio,bodó-rn,bodó-rn,municipio
240170,Bom Jesus - RN,-35.5839872,-5.9848236,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.984823599999999' lon='-35.5839872' z='11' width='300' height='300'],Munícipio,bom jesus-rn,bom-jesus-rn,municipio
240180,Brejinho - RN,-35.3578265,-6.1911942,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.1911942' lon='-35.3578265' z='11' width='300' height='300'],Munícipio,brejinho-rn,brejinho-rn,municipio
240185,Caiçara do Norte - RN,-36.0685285,-5.079988,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.079988' lon='-36.0685285' z='11' width='300' height='300'],Munícipio,caiçara do norte-rn,caiçara-do-norte-rn,municipio
240190,Caiçara do Rio do Vento - RN,-35.9985423,-5.7603268,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.7603268' lon='-35.9985423' z='11' width='300' height='300'],Munícipio,caiçara do rio do vento-rn,caiçara-do-rio-do-vento-rn,municipio
240200,Caicó - RN,-37.0984743,-6.4604319,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.4604319' lon='-37.0984743' z='11' width='300' height='300'],Munícipio,caicó-rn,caicó-rn,municipio
240210,Campo Redondo - RN,-36.180537,-6.2434471,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.2434471' lon='-36.180537' z='11' width='300' height='300'],Munícipio,campo redondo-rn,campo-redondo-rn,municipio
240220,Canguaretama - RN,-35.1248568,-6.3828537,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.3828537' lon='-35.1248568' z='11' width='300' height='300'],Munícipio,canguaretama-rn,canguaretama-rn,municipio
240230,Caraúbas - RN,-37.5530664,-5.7959071,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.7959071' lon='-37.5530664' z='11' width='300' height='300'],Munícipio,caraúbas-rn,caraúbas-rn,municipio
240240,Carnaúba dos Dantas - RN,-36.5934214,-6.5488429,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.548842899999999' lon='-36.5934214' z='11' width='300' height='300'],Munícipio,carnaúba dos dantas-rn,carnaúba-dos-dantas-rn,municipio
240250,Carnaubais - RN,-36.8376556,-5.3388314,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.3388314' lon='-36.8376556' z='11' width='300' height='300'],Munícipio,carnaubais-rn,carnaubais-rn,municipio
240260,Ceará-Mirim - RN,-35.4202397,-5.6351773,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.6351773' lon='-35.4202397' z='11' width='300' height='300'],Munícipio,ceará-mirim-rn,ceará-mirim-rn,municipio
240270,Cerro Corá - RN,-36.3478242,-6.0454976,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.0454976' lon='-36.3478242' z='11' width='300' height='300'],Munícipio,cerro corá-rn,cerro-corá-rn,municipio
240280,Coronel Ezequiel - RN,-36.2130004,-6.383345,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.383344999999999' lon='-36.21300040000001' z='11' width='300' height='300'],Munícipio,coronel ezequiel-rn,coronel-ezequiel-rn,municipio
240290,Coronel João Pessoa - RN,-38.4325533,-6.2719428,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.2719428' lon='-38.4325533' z='11' width='300' height='300'],Munícipio,coronel joão pessoa-rn,coronel-joão-pessoa-rn,municipio
240300,Cruzeta - RN,-36.7823038,-6.4129088,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.412908799999999' lon='-36.7823038' z='11' width='300' height='300'],Munícipio,cruzeta-rn,cruzeta-rn,municipio
240310,Currais Novos - RN,-36.5176957,-6.262943,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.262943' lon='-36.5176957' z='11' width='300' height='300'],Munícipio,currais novos-rn,currais-novos-rn,municipio
240320,Doutor Severiano - RN,-38.3734938,-6.0938986,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.0938986' lon='-38.3734938' z='11' width='300' height='300'],Munícipio,doutor severiano-rn,doutor-severiano-rn,municipio
240325,Parnamirim - RN,-35.2604426,-5.9060643,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.9060643' lon='-35.2604426' z='11' width='300' height='300'],Munícipio,parnamirim-rn,parnamirim-rn,municipio
240330,Encanto - RN,-38.3066753,-6.1100238,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.1100238' lon='-38.30667529999999' z='11' width='300' height='300'],Munícipio,encanto-rn,encanto-rn,municipio
240340,Equador - RN,-36.7153677,-6.9466545,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.946654499999999' lon='-36.7153677' z='11' width='300' height='300'],Munícipio,equador-rn,equador-rn,municipio
240350,Espírito Santo - RN,-35.3092713,-6.3344843,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.3344843' lon='-35.3092713' z='11' width='300' height='300'],Munícipio,espírito santo-rn,espírito-santo-rn,municipio
240360,Extremoz - RN,-35.3066799,-5.7060208,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.7060208' lon='-35.3066799' z='11' width='300' height='300'],Munícipio,extremoz-rn,extremoz-rn,municipio
240370,Felipe Guerra - RN,-37.6856432,-5.5913476,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.5913476' lon='-37.6856432' z='11' width='300' height='300'],Munícipio,felipe guerra-rn,felipe-guerra-rn,municipio
240375,Fernando Pedroza - RN,-36.4678899,-5.7188762,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.7188762' lon='-36.4678899' z='11' width='300' height='300'],Munícipio,fernando pedroza-rn,fernando-pedroza-rn,municipio
240380,Florânia - RN,-36.8197149,-6.1234698,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.1234698' lon='-36.8197149' z='11' width='300' height='300'],Munícipio,florânia-rn,florânia-rn,municipio
240390,Francisco Dantas - RN,-38.1198569,-6.0814857,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.0814857' lon='-38.11985689999999' z='11' width='300' height='300'],Munícipio,francisco dantas-rn,francisco-dantas-rn,municipio
240400,Frutuoso Gomes - RN,-37.8383308,-6.1566764,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.156676399999999' lon='-37.8383308' z='11' width='300' height='300'],Munícipio,frutuoso gomes-rn,frutuoso-gomes-rn,municipio
240410,Galinhos - RN,-36.2796381,-5.1147721,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.1147721' lon='-36.2796381' z='11' width='300' height='300'],Munícipio,galinhos-rn,galinhos-rn,municipio
240420,Goianinha - RN,-35.2090314,-6.2689159,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.2689159' lon='-35.2090314' z='11' width='300' height='300'],Munícipio,goianinha-rn,goianinha-rn,municipio
240430,Governador Dix-Sept Rosado - RN,-37.5212369,-5.4593548,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.4593548' lon='-37.5212369' z='11' width='300' height='300'],Munícipio,governador dix-sept rosado-rn,governador-dix-sept-rosado-rn,municipio
240440,Grossos - RN,-37.1553528,-4.9803747,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-4.9803747' lon='-37.1553528' z='11' width='300' height='300'],Munícipio,grossos-rn,grossos-rn,municipio
240450,Guamaré - RN,-36.3248285,-5.095002,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.095002' lon='-36.3248285' z='11' width='300' height='300'],Munícipio,guamaré-rn,guamaré-rn,municipio
240460,Ielmo Marinho - RN,-35.5526978,-5.8110914,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.8110914' lon='-35.5526978' z='11' width='300' height='300'],Munícipio,ielmo marinho-rn,ielmo-marinho-rn,municipio
240470,Ipanguaçu - RN,-36.8528388,-5.4988745,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.498874499999999' lon='-36.8528388' z='11' width='300' height='300'],Munícipio,ipanguaçu-rn,ipanguaçu-rn,municipio
240480,Ipueira - RN,-37.1997523,-6.8118413,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.811841299999999' lon='-37.1997523' z='11' width='300' height='300'],Munícipio,ipueira-rn,ipueira-rn,municipio
240485,Itajá - RN,-36.8497268,-5.6336404,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.6336404' lon='-36.8497268' z='11' width='300' height='300'],Munícipio,itajá-rn,itajá-rn,municipio
240490,Itaú - RN,-37.9942397,-5.8410572,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.8410572' lon='-37.9942397' z='11' width='300' height='300'],Munícipio,itaú-rn,itaú-rn,municipio
240500,Jaçanã - RN,-36.2018573,-6.4259293,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.4259293' lon='-36.2018573' z='11' width='300' height='300'],Munícipio,jaçanã-rn,jaçanã-rn,municipio
240510,Jandaíra - RN,-36.1255351,-5.3570109,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.3570109' lon='-36.1255351' z='11' width='300' height='300'],Munícipio,jandaíra-rn,jandaíra-rn,municipio
240520,Janduís - RN,-37.4089824,-6.0171037,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.0171037' lon='-37.4089824' z='11' width='300' height='300'],Munícipio,janduís-rn,janduís-rn,municipio
240530,Januário Cicco - RN,-35.6012934,-6.1557898,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.1557898' lon='-35.6012934' z='11' width='300' height='300'],Munícipio,januário cicco-rn,januário-cicco-rn,municipio
240540,Japi - RN,-35.9400873,-6.4610927,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.4610927' lon='-35.9400873' z='11' width='300' height='300'],Munícipio,japi-rn,japi-rn,municipio
240550,Jardim de Angicos - RN,-35.968688,-5.6561261,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.6561261' lon='-35.968688' z='11' width='300' height='300'],Munícipio,jardim de angicos-rn,jardim-de-angicos-rn,municipio
240560,Jardim de Piranhas - RN,-37.3506992,-6.3789982,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.3789982' lon='-37.3506992' z='11' width='300' height='300'],Munícipio,jardim de piranhas-rn,jardim-de-piranhas-rn,municipio
240570,Jardim do Seridó - RN,-36.7766259,-6.5906171,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.590617099999999' lon='-36.77662590000001' z='11' width='300' height='300'],Munícipio,jardim do seridó-rn,jardim-do-seridó-rn,municipio
240580,João Câmara - RN,-35.8145387,-5.5438704,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.543870399999999' lon='-35.8145387' z='11' width='300' height='300'],Munícipio,joão câmara-rn,joão-câmara-rn,municipio
240590,João Dias - RN,-37.7959025,-6.2703612,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.2703612' lon='-37.7959025' z='11' width='300' height='300'],Munícipio,joão dias-rn,joão-dias-rn,municipio
240600,José da Penha - RN,-38.2788992,-6.3182652,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.318265200000001' lon='-38.2788992' z='11' width='300' height='300'],Munícipio,josé da penha-rn,josé-da-penha-rn,municipio
240610,Jucurutu - RN,-37.0206574,-6.0341211,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.0341211' lon='-37.0206574' z='11' width='300' height='300'],Munícipio,jucurutu-rn,jucurutu-rn,municipio
240615,Jundiá - RN,-35.3612516,-6.2766808,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.276680799999999' lon='-35.3612516' z='11' width='300' height='300'],Munícipio,jundiá-rn,jundiá-rn,municipio
240620,Lagoa d'Anta - RN,-35.5975026,-6.3906965,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.3906965' lon='-35.5975026' z='11' width='300' height='300'],Munícipio,lagoa danta-rn,lagoa-danta-rn,municipio
240630,Lagoa de Pedras - RN,-35.4317921,-6.1536499,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.1536499' lon='-35.4317921' z='11' width='300' height='300'],Munícipio,lagoa de pedras-rn,lagoa-de-pedras-rn,municipio
240640,Lagoa de Velhos - RN,-35.8577854,-6.0071176,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.0071176' lon='-35.8577854' z='11' width='300' height='300'],Munícipio,lagoa de velhos-rn,lagoa-de-velhos-rn,municipio
240650,Lagoa Nova - RN,-36.7925,-6.1677778,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.1677778' lon='-36.7925' z='11' width='300' height='300'],Munícipio,lagoa nova-rn,lagoa-nova-rn,municipio
240660,Lagoa Salgada - RN,-35.4976306,-6.1281257,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.1281257' lon='-35.4976306' z='11' width='300' height='300'],Munícipio,lagoa salgada-rn,lagoa-salgada-rn,municipio
240670,Lajes - RN,-36.2412402,-5.6970692,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.6970692' lon='-36.2412402' z='11' width='300' height='300'],Munícipio,lajes-rn,lajes-rn,municipio
240680,Lajes Pintadas - RN,-36.1062434,-6.1506855,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.1506855' lon='-36.1062434' z='11' width='300' height='300'],Munícipio,lajes pintadas-rn,lajes-pintadas-rn,municipio
240690,Lucrécia - RN,-37.8106455,-6.094118,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.094118' lon='-37.81064550000001' z='11' width='300' height='300'],Munícipio,lucrécia-rn,lucrécia-rn,municipio
240700,Luís Gomes - RN,-38.3844641,-6.4110957,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.4110957' lon='-38.3844641' z='11' width='300' height='300'],Munícipio,luís gomes-rn,luís-gomes-rn,municipio
240710,Macaíba - RN,-35.3498303,-5.8600619,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.8600619' lon='-35.3498303' z='11' width='300' height='300'],Munícipio,macaíba-rn,macaíba-rn,municipio
240720,Macau - RN,-36.6300469,-5.118684,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.118684' lon='-36.6300469' z='11' width='300' height='300'],Munícipio,macau-rn,macau-rn,municipio
240725,Major Sales - RN,-38.3180316,-6.4099608,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.409960799999999' lon='-38.3180316' z='11' width='300' height='300'],Munícipio,major sales-rn,major-sales-rn,municipio
240730,Marcelino Vieira - RN,-38.1676664,-6.2939961,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.293996099999999' lon='-38.1676664' z='11' width='300' height='300'],Munícipio,marcelino vieira-rn,marcelino-vieira-rn,municipio
240740,Martins - RN,-37.9125623,-6.0866619,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.086661899999999' lon='-37.9125623' z='11' width='300' height='300'],Munícipio,martins-rn,martins-rn,municipio
240750,Maxaranguape - RN,-35.2624274,-5.5163795,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.516379499999999' lon='-35.2624274' z='11' width='300' height='300'],Munícipio,maxaranguape-rn,maxaranguape-rn,municipio
240760,Messias Targino - RN,-37.5118142,-6.0798201,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.0798201' lon='-37.5118142' z='11' width='300' height='300'],Munícipio,messias targino-rn,messias-targino-rn,municipio
240770,Montanhas - RN,-35.2863882,-6.4853113,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.485311299999999' lon='-35.2863882' z='11' width='300' height='300'],Munícipio,montanhas-rn,montanhas-rn,municipio
240780,Monte Alegre - RN,-35.3291432,-6.0716964,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.0716964' lon='-35.3291432' z='11' width='300' height='300'],Munícipio,monte alegre-rn,monte-alegre-rn,municipio
240790,Monte das Gameleiras - RN,-35.782028,-6.4391057,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.4391057' lon='-35.782028' z='11' width='300' height='300'],Munícipio,monte das gameleiras-rn,monte-das-gameleiras-rn,municipio
240800,Mossoró - RN,-37.3441344,-5.1880361,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.1880361' lon='-37.3441344' z='11' width='300' height='300'],Munícipio,mossoró-rn,mossoró-rn,municipio
240810,Natal - RN,-35.2109531,-5.7944785,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.794478499999999' lon='-35.2109531' z='11' width='300' height='300'],Munícipio,natal-rn,natal-rn,municipio
240820,Nísia Floresta - RN,-35.2103633,-6.0935886,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.093588599999999' lon='-35.2103633' z='11' width='300' height='300'],Munícipio,nísia floresta-rn,nísia-floresta-rn,municipio
240830,Nova Cruz - RN,-35.4348393,-6.4792582,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.479258199999999' lon='-35.4348393' z='11' width='300' height='300'],Munícipio,nova cruz-rn,nova-cruz-rn,municipio
240840,Olho-d'Água do Borges - RN,-37.7051576,-5.9561891,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.9561891' lon='-37.7051576' z='11' width='300' height='300'],Munícipio,olho-dágua do borges-rn,olho-dágua-do-borges-rn,municipio
240850,Ouro Branco - RN,-36.9438393,-6.6969997,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.6969997' lon='-36.9438393' z='11' width='300' height='300'],Munícipio,ouro branco-rn,ouro-branco-rn,municipio
240860,Paraná - RN,-38.3042045,-6.4690702,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.4690702' lon='-38.3042045' z='11' width='300' height='300'],Munícipio,paraná-rn,paraná-rn,municipio
240870,Paraú - RN,-37.1007609,-5.7742412,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.7742412' lon='-37.1007609' z='11' width='300' height='300'],Munícipio,paraú-rn,paraú-rn,municipio
